0.40,121,1,33.2754531,-81.5771945,51.75166274,-32768,50,5.53733E+11,0
0.61,121,1,33.2754524,-81.5771977,51.49765435,-32768,50,5.53724E+11,0
0.90,121,1,33.2754508,-81.5772032,51.49765435,-32768,48,5.12708E+11,0
1.22,121,1,33.275449,-81.5772084,51.49765435,-32768,48,5.12708E+11,0
1.52,121,1,33.2754473,-81.5772124,51.49765435,-32768,48,5.12708E+11,0
1.80,121,1,33.2754454,-81.5772163,51.49765435,-32768,47,4.92199E+11,0
3.10,121,1,33.2754432,-81.5772195,51.49765435,-32768,47,4.92199E+11,0
3.13,121,1,33.2754344,-81.5772268,50.16,-32768,47,4.92159E+11,0
3.21,121,1,33.2754335,-81.5772271,50.45,-32768,47,4.92168E+11,0
3.41,121,1,33.2754326,-81.5772276,49.89664282,-32768,47,4.92151E+11,0
3.61,121,1,33.2754315,-81.5772282,50.30954089,-32768,47,4.92164E+11,0
3.86,121,1,33.2754309,-81.5772287,49.46567426,-32768,48,5.12644E+11,0
4.01,121,1,33.275431,-81.577229,49.2097374,-32768,48,5.12636E+11,0
4.23,121,1,33.2754315,-81.5772291,49.67086942,-32768,48,5.12651E+11,0
5.48,121,1,33.275432,-81.5772292,49.67623604,-32768,50,5.53663E+11,0
5.50,121,1,33.2754372,-81.5772325,49.67623604,-32768,50,5.53663E+11,0
5.54,121,1,33.2754382,-81.5772332,49.65633574,-32768,50,5.53662E+11,0
5.74,121,1,33.2754402,-81.5772346,50.07504438,-32768,50,5.53676E+11,0
6.03,121,1,33.2754413,-81.5772355,50.08594238,-32768,50,5.53677E+11,0
6.90,121,1,33.275443,-81.5772368,49.79229091,-32768,50,5.53667E+11,0
7.01,121,1,33.2754508,-81.5772466,50.03817692,-32768,50,5.53675E+11,0
7.04,121,1,33.2754521,-81.5772487,49.64610502,-32768,50,5.53662E+11,0
7.30,121,1,33.2754531,-81.5772503,49.84886641,-32768,50,5.53669E+11,0
7.40,121,1,33.2754559,-81.5772547,49.54699988,-32768,50,5.53658E+11,0
7.58,121,1,33.2754584,-81.5772586,49.27486982,-32768,50,5.53649E+11,0
7.78,121,1,33.2754614,-81.5772631,49.68265779,-32768,51,5.74169E+11,0
7.98,121,1,33.2754644,-81.5772679,49.81152258,-32768,51,5.74174E+11,0
8.18,121,1,33.2754672,-81.5772726,50.0169547,-32768,51,5.74181E+11,0
9.41,121,1,33.2754699,-81.5772775,49.26628924,-32768,51,5.74154E+11,0
9.45,121,1,33.2754827,-81.57731,49.26628924,-32768,51,5.74154E+11,0
9.57,121,1,33.2754841,-81.5773138,49.12449002,-32768,51,5.7415E+11,0
9.75,121,1,33.2754869,-81.5773216,49.06457502,-32768,52,5.94653E+11,0
9.90,121,1,33.2754896,-81.5773291,48.71498893,-32768,52,5.9464E+11,0
10.08,121,1,33.275493,-81.5773386,48.63292701,-32768,52,5.94637E+11,0
10.30,121,1,33.2754944,-81.5773425,48.0741669,-32768,52,5.94617E+11,0
10.53,121,1,33.2754973,-81.5773507,48.183092,-32768,52,5.94621E+11,0
11.68,121,1,33.2755005,-81.5773601,46.86897073,-32768,52,5.94573E+11,0
11.79,121,1,33.2755129,-81.5773968,46.86897073,-32768,52,5.94573E+11,0
13.47,121,1,33.275514,-81.5774,46.79273098,-32768,52,5.9457E+11,0
13.63,121,1,33.275517,-81.5774083,46.1251449,-32768,52,5.94546E+11,0
13.74,121,1,33.2755197,-81.5774155,46.21197686,-32768,52,5.94549E+11,0
13.89,121,1,33.2755229,-81.577424,46.40229851,-32768,52,5.94556E+11,0
14.00,121,1,33.2755266,-81.5774341,46.41899381,-32768,52,5.94557E+11,0
14.14,121,1,33.2755279,-81.5774378,46.30828569,-32768,50,5.53549E+11,0
15.99,121,1,33.275532,-81.577449,45.78885468,-32768,46,4.71527E+11,0
16.05,121,1,33.2756005,-81.5776069,45.62393719,-32768,46,4.71522E+11,0
16.22,121,1,33.2756034,-81.5776127,45.77505341,-32768,46,4.71527E+11,0
16.44,121,1,33.2756091,-81.5776243,45.94329274,-32768,46,4.71531E+11,0
16.56,121,1,33.2756148,-81.5776359,46.01898501,-32768,46,4.71534E+11,0
16.72,121,1,33.2756203,-81.5776478,46.08717973,-32768,44,4.30532E+11,0
18.01,121,1,33.2756267,-81.577662,45.41854279,-32768,42,3.89513E+11,0
18.09,121,1,33.2756516,-81.5777181,45.41854279,-32768,42,3.89513E+11,0
19.08,121,1,33.2756541,-81.577723,45.32121859,-32768,40,3.4851E+11,0
19.15,121,1,33.2756874,-81.5777911,45.32121859,-32768,40,3.4851E+11,0
19.27,121,1,33.2756905,-81.577798,45.44818684,-32768,40,3.48513E+11,0
19.41,121,1,33.2756969,-81.5778119,45.28320862,-32768,40,3.48509E+11,0
19.61,121,1,33.2757033,-81.577826,45.45446469,-32768,40,3.48513E+11,0
19.76,121,1,33.2757065,-81.5778331,45.24636773,-32768,40,3.48508E+11,0
19.96,121,1,33.2757136,-81.5778488,45.25538763,-32768,37,2.87007E+11,0
20.17,121,1,33.2757198,-81.5778631,45.04591835,-32768,37,2.87003E+11,0
20.32,121,1,33.2757232,-81.5778712,45.126713,-32768,37,2.87005E+11,0
20.45,121,1,33.2757294,-81.5778856,45.15793457,-32768,37,2.87005E+11,0
20.81,121,1,33.2757357,-81.5779004,44.61460517,-32768,37,2.86996E+11,0
21.03,121,1,33.275742,-81.5779154,44.8552283,-32768,35,2.46E+11,0
21.16,121,1,33.2757488,-81.5779321,44.72715907,-32768,35,2.45998E+11,0
21.31,121,1,33.2757512,-81.5779382,44.59644541,-32768,35,2.45996E+11,0
21.52,121,1,33.275758,-81.5779552,44.33586061,-32768,35,2.45992E+11,0
21.73,121,1,33.2757643,-81.5779704,44.2196964,-32768,35,2.45991E+11,0
23.77,121,1,33.2757709,-81.5779857,43.72900001,-32768,25,40997196174,0
23.86,121,1,33.275848,-81.5781363,43.72900001,-32768,25,40997196174,0
24.11,121,1,33.2758519,-81.5781435,43.46096304,-32768,25,40996526370,0
24.34,121,1,33.2758604,-81.5781589,43.92909803,-32768,25,40997696208,0
26.37,121,1,33.2758682,-81.578173,43.98273452,-32768,25,40997830243,0
26.46,121,1,33.2759414,-81.5783155,44.20604641,-32768,25,40998388291,0
26.56,121,1,33.2759446,-81.5783219,43.88548386,-32768,25,40997587218,0
27.87,121,1,33.275951,-81.5783349,44.46316919,-32768,28,1.02498E+11,0
28.14,121,1,33.2759936,-81.5784161,44.17570672,-32768,28,1.02496E+11,0
28.24,121,1,33.2759976,-81.5784237,44.38222717,-32768,28,1.02497E+11,0
29.22,121,1,33.2760009,-81.5784299,44.20699437,-32768,26,61497585990,0
29.32,121,1,33.2760304,-81.5784955,44.20699437,-32768,26,61497585990,0
30.29,121,1,33.2760328,-81.5785016,44.46435512,-32768,23,0,0
30.39,121,1,33.276053,-81.5785528,44.46435512,-32768,23,0,0
30.55,121,1,33.2760544,-81.5785562,44.17961265,-32768,23,0,0
30.82,121,1,33.2760574,-81.5785644,44.06965018,-32768,23,0,0
31.11,121,1,33.2760608,-81.5785736,43.55887134,-32768,23,0,0
31.38,121,1,33.2760634,-81.5785812,43.85469469,-32768,20,0,0
31.65,121,1,33.2760666,-81.5785902,44.22159148,-32768,20,0,0
31.94,121,1,33.276069,-81.5785981,44.48389742,-32768,20,0,0
32.23,121,1,33.2760711,-81.5786055,44.40325213,-32768,20,0,0
32.62,121,1,33.2760732,-81.5786129,44.1058259,-32768,20,0,0
32.97,121,1,33.2760747,-81.5786183,44.44373836,-32768,19,0,0
33.25,121,1,33.2760765,-81.5786244,44.04406202,-32768,19,0,0
33.55,121,1,33.2760781,-81.5786299,44.09612669,-32768,19,0,0
33.84,121,1,33.2760795,-81.5786341,44.05687804,-32768,19,0,0
35.06,121,1,33.2760804,-81.5786372,44.01982837,-32768,18,0,0
35.25,121,1,33.2760903,-81.5786548,44.51835417,-32768,18,0,0
36.38,121,1,33.2760914,-81.578656,44.4068539,-32768,18,0,0
36.56,121,1,33.2760932,-81.5786575,44.27275922,-32768,17,0,0
37.21,121,1,33.2761033,-81.5786638,44.27275922,-32768,17,0,0
37.40,121,1,33.2761047,-81.5786649,45.59690612,-32768,16,0,0
37.53,121,1,33.2761162,-81.5786739,45.59690612,-32768,16,0,0
37.72,121,1,33.276117,-81.5786744,45.41318922,-32768,16,0,0
37.84,121,1,33.2761192,-81.5786762,45.52043181,-32768,16,0,0
39.23,121,1,33.2761201,-81.5786769,46.11083666,-32768,17,0,0
39.43,121,1,33.2761225,-81.5786813,46.11083666,-32768,17,0,0
39.61,121,1,33.2761226,-81.5786817,46.67508926,-32768,15,0,0
39.94,121,1,33.2761231,-81.5786843,46.67508926,-32768,15,0,0
40.26,121,1,33.2761231,-81.5786843,47.01107472,-32768,15,0,0
40.47,121,1,33.2761231,-81.5786844,46.79089845,-32768,15,0,0
40.66,121,1,33.276123,-81.5786845,46.83980712,-32768,15,0,0
40.80,121,1,33.276123,-81.5786844,46.80385616,-32768,15,0,0
41.01,121,1,33.2761229,-81.5786841,46.97299655,-32768,15,0,0
41.34,121,1,33.2761228,-81.5786838,46.9314044,-32768,16,0,0
41.88,121,1,33.2761226,-81.5786832,47.09059236,-32768,16,0,0
42.30,121,1,33.2761224,-81.5786824,47.46030355,-32768,19,0,0
42.44,121,1,33.2761183,-81.5786776,47.59019491,-32768,19,0,0
42.67,121,1,33.276117,-81.5786765,47.43240373,-32768,19,0,0
43.82,121,1,33.2761155,-81.5786751,47.71898761,-32768,19,0,0
44.04,121,1,33.2761071,-81.5786676,47.41077259,-32768,21,0,0
45.23,121,1,33.2761062,-81.5786668,47.42959624,-32768,22,0,0
45.44,121,1,33.2760942,-81.5786541,47.3960625,-32768,22,0,0
45.80,121,1,33.2760917,-81.5786508,47.70312773,-32768,22,0,0
47.18,121,1,33.2760905,-81.5786492,47.30952518,-32768,20,0,0
47.41,121,1,33.2760763,-81.5786372,47.31308279,-32768,21,0,0
47.63,121,1,33.276057,-81.5786188,47.31308279,-32768,21,0,0
48.01,121,1,33.2760541,-81.578616,47.2339587,-32768,21,0,0
49.70,121,1,33.2760487,-81.5786104,46.56295033,-32768,22,0,0
49.92,121,1,33.2760249,-81.5785817,46.37137941,-32768,22,0,0
50.16,121,1,33.2759999,-81.5785526,46.37137941,-32768,22,0,0
50.38,121,1,33.2759971,-81.5785497,45.93599314,-32768,22,0,0
51.66,121,1,33.2759914,-81.5785438,45.694404,-32768,21,0,0
51.88,121,1,33.2759615,-81.5785184,45.694404,-32768,21,0,0
53.23,121,1,33.2759579,-81.5785159,45.59145006,-32768,20,0,0
54.60,121,1,33.2759201,-81.5784888,44.79190291,-32768,23,0,0
54.77,121,1,33.2758439,-81.5784186,44.79190291,-32768,23,0,0
55.02,121,1,33.27584,-81.5784148,44.77388162,-32768,23,0,0
55.26,121,1,33.2758316,-81.5784067,44.44673563,-32768,23,0,0
55.52,121,1,33.2758269,-81.5784021,44.46139524,-32768,23,0,0
55.76,121,1,33.2758195,-81.5783951,44.24215582,-32768,22,0,0
56.96,121,1,33.2758112,-81.5783871,43.94359006,-32768,22,0,0
58.41,121,1,33.2757699,-81.5783413,43.89735584,-32768,22,0,0
58.66,121,1,33.2757271,-81.5782917,44.08096163,-32768,21,0,0
58.90,121,1,33.275676,-81.5782456,44.08096163,-32768,21,0,0
59.60,121,1,33.2756699,-81.5782406,43.93250756,-32768,21,0,0
60.36,121,1,33.2756597,-81.5782324,43.7283704,-32768,22,0,0
60.60,121,1,33.2756054,-81.578189,43.7283704,-32768,22,0,0
62.32,121,1,33.2756013,-81.5781857,43.61680919,-32768,24,20498457909,0
62.61,121,1,33.275499,-81.5780894,43.43011864,-32768,24,20498224646,0
63.10,121,1,33.2754926,-81.5780834,43.4063851,-32768,24,20498194992,0
63.55,121,1,33.2754829,-81.5780744,43.26981002,-32768,26,61494073044,0
63.83,121,1,33.2754257,-81.5780252,43.26981002,-32768,26,61494073044,0
64.08,121,1,33.27542,-81.5780205,43.27541211,-32768,26,61494094043,0
66.63,121,1,33.2754077,-81.5780101,42.56473719,-32768,28,1.02486E+11,0
67.42,121,1,33.2752944,-81.5779135,42.09138185,-32768,29,1.22979E+11,0
67.69,121,1,33.2752359,-81.5778606,41.87577405,-32768,29,1.22978E+11,0
67.95,121,1,33.2752301,-81.5778551,42.02344188,-32768,29,1.22979E+11,0
68.49,121,1,33.2752194,-81.5778451,41.99542683,-32768,30,1.43475E+11,0
68.76,121,1,33.2751517,-81.5777827,41.81831398,-32768,30,1.43473E+11,0
69.84,121,1,33.2751517,-81.5777827,42.36786176,-32768,29,1.22981E+11,0
70.11,121,1,33.2750899,-81.5777287,42.48645619,-32768,29,1.22982E+11,0
70.37,121,1,33.2750836,-81.5777236,42.05476669,-32768,29,1.22979E+11,0
70.65,121,1,33.2750734,-81.5777159,41.93226145,-32768,30,1.43474E+11,0
70.91,121,1,33.2750639,-81.5777085,42.08320412,-32768,30,1.43476E+11,0
71.19,121,1,33.2750529,-81.577699,40.25736223,-32768,30,1.4346E+11,0
71.48,121,1,33.2750064,-81.5776508,40.16223614,-32768,30,1.43459E+11,0
71.75,121,1,33.2750023,-81.5776465,40.23110653,-32768,30,1.4346E+11,0
72.03,121,1,33.2749917,-81.5776355,39.325054,-32768,30,1.43452E+11,0
72.60,121,1,33.2749798,-81.5776236,39.06575834,-32768,30,1.43449E+11,0
72.88,121,1,33.2749729,-81.5776171,39.06575834,-32768,30,1.43449E+11,0
73.70,121,1,33.274966,-81.5776107,40.17822301,-32768,31,1.63953E+11,0
74.00,121,1,33.2749053,-81.5775561,40.17822301,-32768,31,1.63953E+11,0
74.54,121,1,33.2748998,-81.577551,38.71611598,-32768,31,1.63939E+11,0
74.81,121,1,33.2748404,-81.5774942,38.98384906,-32768,31,1.63941E+11,0
75.41,121,1,33.274833,-81.5774873,38.31815148,-32768,31,1.63935E+11,0
75.99,121,1,33.2747688,-81.5774292,38.31815148,-32768,31,1.63935E+11,0
76.57,121,1,33.2747627,-81.5774236,38.60191605,-32768,30,1.43445E+11,0
76.85,121,1,33.2747029,-81.5773676,38.60191605,-32768,30,1.43445E+11,0
77.69,121,1,33.274697,-81.577362,38.36057927,-32768,31,1.63935E+11,0
77.97,121,1,33.2746787,-81.5773449,38.59602968,-32768,31,1.63937E+11,0
78.25,121,1,33.2746537,-81.5773209,38.46167943,-32768,31,1.63936E+11,0
79.14,121,1,33.2746492,-81.5773164,38.5740488,-32768,31,1.63937E+11,0
79.45,121,1,33.2745882,-81.577255,38.52607113,-32768,31,1.63937E+11,0
80.03,121,1,33.274581,-81.5772479,38.88538057,-32768,28,1.02463E+11,0
80.32,121,1,33.2744081,-81.5770686,38.8247453,-32768,28,1.02462E+11,0
80.61,121,1,33.2744027,-81.5770629,38.88298242,-32768,28,1.02463E+11,0
80.90,121,1,33.274393,-81.5770526,39.03766401,-32768,26,61478210500,0
82.08,121,1,33.2743822,-81.5770414,39.08533023,-32768,26,61478389147,0
82.66,121,1,33.2743722,-81.5770308,39.1765671,-32768,26,61478731091,0
83.32,121,1,33.2743609,-81.5770191,38.87460259,-32768,26,61477599369,0
83.94,121,1,33.2743506,-81.5770087,39.07745123,-32768,26,61478359617,0
84.84,121,1,33.2743405,-81.5769986,39.59795586,-32768,27,81973747223,0
85.12,121,1,33.2742921,-81.5769499,39.59795586,-32768,27,81973747223,0
86.04,121,1,33.2742885,-81.5769463,39.95781951,-32768,26,61481659169,0
87.36,121,1,33.2742422,-81.5769031,40.04884341,-32768,27,81976000433,0
88.27,121,1,33.2742079,-81.5768733,40.66524048,-32768,28,1.02474E+11,0
88.57,121,1,33.2741731,-81.5768461,40.39348979,-32768,28,1.02472E+11,0
88.88,121,1,33.2741475,-81.5768297,40.39348979,-32768,28,1.02472E+11,0
89.18,121,1,33.2741438,-81.5768276,40.42323463,-32768,28,1.02472E+11,0
89.56,121,1,33.2741392,-81.5768249,40.2255177,-32768,26,61482662499,0
90.55,121,1,33.274131,-81.5768201,40.2255177,-32768,26,61482662499,0
104.33,121,1,33.2741266,-81.5768173,42.80212552,-32768,26,61492320011,0
110.82,121,1,33.2743402,-81.5768728,42.52852852,-32768,26,61491294493,0
111.18,121,1,33.2743401,-81.5768731,42.52852852,-32768,26,61491294493,0
111.51,121,1,33.2743402,-81.576874,42.52852852,-32768,26,61491294493,0
111.84,121,1,33.274341,-81.5768753,42.52852852,-32768,26,61491294493,0
112.26,121,1,33.2743421,-81.5768761,42.52852852,-32768,26,61491294493,0
112.61,121,1,33.2743439,-81.576877,42.52852852,-32768,26,61491294493,0
114.04,121,1,33.2743456,-81.5768777,42.83,-32768,26,61492424493,0
114.80,121,1,33.2743477,-81.5768784,42.46021281,-32768,26,61491038428,0
115.48,121,1,33.2743502,-81.5768792,42.56869793,-32768,26,61491445058,0
115.90,121,1,33.2743657,-81.5768874,42.56869793,-32768,26,61491445058,0
117.38,121,1,33.2743677,-81.5768885,42.36614865,-32768,27,81987581135,0
117.73,121,1,33.2743917,-81.5769065,42.38537107,-32768,27,81987677202,0
118.07,121,1,33.2744187,-81.5769323,42.38537107,-32768,27,81987677202,0
119.63,121,1,33.2744217,-81.5769352,42.67537431,-32768,27,81989126548,0
120.00,121,1,33.2744501,-81.5769643,41.79259926,-32768,28,1.02481E+11,0
120.35,121,1,33.2744795,-81.5770008,41.79259926,-32768,28,1.02481E+11,0
121.93,121,1,33.2744833,-81.5770052,41.69799921,-32768,29,1.22976E+11,0
122.31,121,1,33.2745185,-81.5770409,41.19483146,-32768,29,1.22973E+11,0
122.66,121,1,33.2745545,-81.5770746,41.19483146,-32768,29,1.22973E+11,0
123.84,121,1,33.2745628,-81.5770826,40.53696915,-32768,30,1.43462E+11,0
125.00,121,1,33.2745962,-81.5771232,40.52115247,-32768,30,1.43462E+11,0
127.02,121,1,33.2748789,-81.5773871,44.56038998,-32768,31,1.63957E+11,0
127.86,121,1,33.2748842,-81.5773923,44.56038998,-32768,31,1.63957E+11,1
128.68,121,1,33.2749001,-81.5774083,44.56038998,-32768,31,1.63957E+11,1
129.06,121,1,33.2749107,-81.5774192,44.56038998,-32768,31,1.63957E+11,1
129.90,121,1,33.2749213,-81.5774301,44.56038998,-32768,30,1.43462E+11,1
130.27,121,1,33.274938,-81.5774477,44.56038998,-32768,30,1.43462E+11,1
130.74,121,1,33.2749556,-81.5774667,44.56038998,-32768,30,1.43462E+11,1
131.12,121,1,33.2749701,-81.5774828,44.56038998,-32768,30,1.43462E+11,1
134.42,121,1,33.2750891,-81.5776167,44.56038998,-32768,31,1.63957E+11,1
135.27,121,1,33.2751478,-81.5776798,44.56038998,-32768,31,1.63957E+11,1
136.13,121,1,33.2749858,-81.5775004,44.56038998,-32768,30,1.43462E+11,1
139.55,121,1,33.2751527,-81.5776848,44.56038998,-32768,33,2.04946E+11,1
140.34,121,1,33.2753499,-81.5778906,44.56038998,-32768,32,1.84451E+11,1
141.65,121,1,33.2754157,-81.5779516,44.56038998,-32768,32,1.84451E+11,1
143.79,121,1,33.2754225,-81.5779573,44.56038998,-32768,31,1.63957E+11,1
145.51,121,1,33.2755979,-81.5781301,44.56038998,-32768,29,1.22967E+11,1
145.89,121,1,33.275766,-81.5783074,44.56038998,-32768,29,1.22967E+11,1
148.17,121,1,33.2757701,-81.5783118,44.56038998,-32768,28,1.02473E+11,1
148.56,121,1,33.2758194,-81.5783636,44.56038998,-32768,27,81978327401,1
149.04,121,1,33.275867,-81.5784159,44.56038998,-32768,27,81978327401,1
149.94,121,1,33.2758717,-81.5784209,44.56038998,-32768,24,20494581850,1
150.31,121,1,33.2759657,-81.5785215,44.56038998,-32768,25,40989163701,1
152.59,121,1,33.27597,-81.5785263,44.56038998,-32768,23,0,1
155.26,121,1,33.2760042,-81.5785599,44.56038998,-32768,23,0,1
155.67,121,1,33.2760879,-81.5786346,44.56038998,-32768,23,0,1
157.58,121,1,33.2760901,-81.5786366,44.56038998,-32768,24,20494581850,1
160.69,121,1,33.2761158,-81.5786652,44.56038998,-32768,23,0,1
164.48,121,1,33.2761239,-81.5786872,44.56038998,-32768,19,0,1
164.98,121,1,33.2761273,-81.578683,44.56038998,-32768,21,0,1
165.93,121,1,33.276115,-81.5786796,44.56038998,-32768,18,0,1
167.81,121,1,33.2761051,-81.5786706,44.56038998,-32768,18,0,1
168.31,121,1,33.2760807,-81.5786469,44.56038998,-32768,18,0,1
168.74,121,1,33.2760793,-81.5786454,44.56038998,-32768,19,0,1
